Test Trajectory,Learner Trajectory,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
426_117_139_109_45_46_321_26_28_367_286_312_50_51_53_55,426_118_119,0_0_0_7_7_7_7_1_1_1_1_0_0_0_0,1_3,1.0559897422790527_0.6697336435317993_1.060654640197754_0.7033795714378357_1.001365303993225_1.0793455839157104_1.051365852355957_1.0699182748794556_1.0748062133789062_0.6655535697937012_1.0504027605056763_1.0562025308609009_1.0434482097625732_1.0055885314941406_1.0644385814666748,1.0890476703643799_1.085371971130371,14.652193009853363,2.174419641494751
124_11_125_127_61_325_28_367_286_312_50_51_53_55_57,124_11_125_127_61_325_29_328_240_245_37_53_55_57,1_1_1_1_1_1_1_1_1_0_0_0_0_7,1_1_1_1_1_7_7_0_2_2_0_0_7,1.0294075012207031_0.6652608513832092_0.6669102311134338_1.0748745203018188_0.6651439666748047_1.0137618780136108_1.0751585960388184_0.6657155156135559_1.0505616664886475_1.0560557842254639_1.0414817333221436_1.0056217908859253_1.0653183460235596_1.0754659175872803,1.0294075012207031_0.6652608513832092_0.6669102311134338_1.0748745203018188_0.6651439666748047_1.0123271942138672_1.0510746240615845_1.2916929721832275_1.158341407775879_1.0894176959991455_1.0057299137115479_1.0653183460235596_1.0754659175872803,13.150738298892975,12.850965142250061
124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_70,124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_70,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_4,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_4,1.0297294855117798_0.6661912202835083_0.666785478591919_1.0731022357940674_0.6651358604431152_1.0168040990829468_1.0716934204101562_0.6644757986068726_1.048808217048645_1.0870826244354248_1.070571780204773_1.0359673500061035_0.6640782952308655_1.170813798904419_1.0839186906814575_0.9915669560432434,1.0297294855117798_0.6661912202835083_0.666785478591919_1.0731022357940674_0.6651358604431152_1.0168040990829468_1.0716934204101562_0.6644757986068726_1.048808217048645_1.0870826244354248_1.070571780204773_1.0359673500061035_0.6640782952308655_1.170813798904419_1.0839186906814575_0.9915669560432434,15.006725311279297,15.006725311279297
390_400_405_171_243_212_25_252_245_37_54_358_341_342_71,390_401,0_7_1_3_2_2_2_2_2_2_2_2_2_2,7,1.0516257286071777_1.0721302032470703_1.0647923946380615_1.0787150859832764_1.0757369995117188_0.6742748618125916_1.085915207862854_1.1449153423309326_1.085585355758667_1.1516919136047363_1.0835232734680176_1.173743724822998_1.0827888250350952_1.0849729776382446,1.1528840065002441,14.910411894321442,1.1528840065002441
0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_77,0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_77,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_4,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_4,1.0327656269073486_0.6811420321464539_1.0369997024536133_1.0564441680908203_1.0366147756576538_0.6655527949333191_1.052042007446289_0.6722192168235779_1.0351841449737549_1.0531195402145386_0.6583868861198425_1.047956943511963_1.0674521923065186_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,1.0327656269073486_0.6811420321464539_1.0369997024536133_1.0564441680908203_1.0366147756576538_0.6655527949333191_1.052042007446289_0.6722192168235779_1.0351841449737549_1.0531195402145386_0.6583868861198425_1.047956943511963_1.0674521923065186_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,25.574880361557007,25.574880361557007
0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_77,0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_77,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_4,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_4,1.0327656269073486_0.6811420321464539_1.0369997024536133_1.0564441680908203_1.0366147756576538_0.6655527949333191_1.052042007446289_0.6722192168235779_1.0351841449737549_1.0531195402145386_0.6583868861198425_1.047956943511963_1.0674521923065186_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,1.0327656269073486_0.6811420321464539_1.0369997024536133_1.0564441680908203_1.0366147756576538_0.6655527949333191_1.052042007446289_0.6722192168235779_1.0351841449737549_1.0531195402145386_0.6583868861198425_1.047956943511963_1.0674521923065186_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,25.574880361557007,25.574880361557007
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_77,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_77,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_4,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_4,0.6377421021461487_1.0369997024536133_1.0564441680908203_1.0366147756576538_0.6655527949333191_1.052042007446289_0.6722192168235779_1.0351841449737549_1.0531195402145386_0.6583868861198425_1.047956943511963_1.0674521923065186_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,0.6377421021461487_1.0369997024536133_1.0564441680908203_1.0366147756576538_0.6655527949333191_1.052042007446289_0.6722192168235779_1.0351841449737549_1.0531195402145386_0.6583868861198425_1.047956943511963_1.0674521923065186_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,24.498714804649353,24.498714804649353
354_414_416_91_88_221_382_383_274_308_332_408_419_75_77,354_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415,3_2_4_4_4_2_2_4_4_4_6_6_4_4,3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6,0.6724573373794556_1.106766939163208_0.6741562485694885_1.0248615741729736_1.0873743295669556_1.0563900470733643_1.152431607246399_1.1023998260498047_0.6524031758308411_0.6527671813964844_0.6767953634262085_1.076569676399231_1.1020450592041016_1.038179636001587,0.6720186471939087_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733,13.075598001480103,43.75978994369507
354_414_416_91_88_221_381_106_99_226_228_333_308_332_408_419_75_77,354_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415,3_2_4_4_4_4_4_4_2_2_1_4_4_6_6_4_4,3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6,0.6724573373794556_1.106766939163208_0.6741562485694885_1.0248615741729736_1.0873743295669556_1.0212087631225586_1.0890629291534424_1.0853910446166992_1.119576334953308_1.1470823287963867_1.0889146327972412_0.6209862232208252_0.6527671813964844_0.6767953634262085_1.076569676399231_1.1020450592041016_1.038179636001587,0.6720186471939087_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733,16.284195601940155,43.75978994369507
390_400_405_171_243_212_25_252_245_37_54_358_341_342_71_345_282_77,390_401,0_7_1_3_2_2_2_2_2_2_2_2_2_2_2_2_4,7,1.0486501455307007_1.0721491575241089_1.0645809173583984_1.0819816589355469_1.0760869979858398_0.6752380728721619_1.0852725505828857_1.1431102752685547_1.0844835042953491_1.1512173414230347_1.082094430923462_1.1742630004882812_1.0828397274017334_1.0845577716827393_1.1418006420135498_0.6796806454658508_1.018355369567871,1.1528840065002441,17.74636220932007,1.1528840065002441
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,0.6378901600837708_1.0365464687347412_1.057051181793213_1.0365537405014038_0.6648951768875122_1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6378901600837708_1.0365464687347412_1.057051181793213_1.0365537405014038_0.6648951768875122_1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,24.55428898334503,24.55428898334503
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,0.6378901600837708_1.0365464687347412_1.057051181793213_1.0365537405014038_0.6648951768875122_1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6378901600837708_1.0365464687347412_1.057051181793213_1.0365537405014038_0.6648951768875122_1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,24.55428898334503,24.55428898334503
22_213_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282_78,22_213_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282_78,2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2,2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2,1.099500060081482_1.1052892208099365_0.6660149097442627_1.0717741250991821_0.6652769446372986_1.011541485786438_1.069603681564331_0.6645901203155518_1.0486388206481934_1.0847073793411255_1.0692849159240723_1.0347977876663208_0.6621355414390564_1.1744678020477295_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.099500060081482_1.1052892208099365_0.6660149097442627_1.0717741250991821_0.6652769446372986_1.011541485786438_1.069603681564331_0.6645901203155518_1.0486388206481934_1.0847073793411255_1.0692849159240723_1.0347977876663208_0.6621355414390564_1.1744678020477295_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,18.492721140384674,18.492721140384674
124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282_78,124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282_78,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2,1.0289515256881714_0.6658846139907837_0.6660149097442627_1.0717741250991821_0.6652769446372986_1.011541485786438_1.069603681564331_0.6645901203155518_1.0486388206481934_1.0847073793411255_1.0692849159240723_1.0347977876663208_0.6621355414390564_1.1744678020477295_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.0289515256881714_0.6658846139907837_0.6660149097442627_1.0717741250991821_0.6652769446372986_1.011541485786438_1.069603681564331_0.6645901203155518_1.0486388206481934_1.0847073793411255_1.0692849159240723_1.0347977876663208_0.6621355414390564_1.1744678020477295_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,17.98276799917221,17.98276799917221
138_405_171_243_212_25_252_245_37_54_358_341_342_71_345_282_78,138_405_171_243_212_25_252_245_37_54_358_341_342_71_345_282_78,7_1_3_2_2_2_2_2_2_2_2_2_2_2_2_2,7_1_3_2_2_2_2_2_2_2_2_2_2_2_2_2,0.6912409663200378_1.0646227598190308_1.0812418460845947_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6912409663200378_1.0646227598190308_1.0812418460845947_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,16.372585654258728,16.372585654258728
138_405_171_243_212_25_252_245_37_54_358_341_342_71_345_282_78,138_405_171_243_212_25_252_245_37_54_358_341_342_71_345_282_78,7_1_3_2_2_2_2_2_2_2_2_2_2_2_2_2,7_1_3_2_2_2_2_2_2_2_2_2_2_2_2_2,0.6912409663200378_1.0646227598190308_1.0812418460845947_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6912409663200378_1.0646227598190308_1.0812418460845947_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,16.372585654258728,16.372585654258728
178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,20.12135225534439,20.12135225534439
182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,17.361632168293,17.361632168293
231_230_408_419_76_271_388_311_30_33_342_71_345_282_78,231_230_408_419_75_78,6_6_6_6_6_6_6_4_4_2_2_2_2_2,6_6_6_4_2,0.6341936588287354_0.6662406921386719_1.076680302619934_1.0302302837371826_1.086297631263733_1.0578818321228027_0.6649821400642395_1.046534776687622_1.0759457349777222_1.1480730772018433_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6341936588287354_0.6662406921386719_1.076680302619934_1.1046810150146484_1.0940953493118286,13.469856142997742,4.575891017913818
231_230_408_419_76_271_388_311_31_268_358_341_342_71_345_282_78,231_230_408_419_75_78,6_6_6_6_6_6_6_6_4_2_2_2_2_2_2_2,6_6_6_4_2,0.6341936588287354_0.6662406921386719_1.076680302619934_1.0302302837371826_1.086297631263733_1.0578818321228027_0.6649821400642395_1.022424578666687_1.3783377408981323_1.0375169515609741_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6341936588287354_0.6662406921386719_1.076680302619934_1.1046810150146484_1.0940953493118286,15.894872426986694,4.575891017913818
231_230_408_419_76_271_388_311_31_268_358_341_342_71_345_282_78,231_230_408_419_75_78,6_6_6_6_6_6_6_6_4_2_2_2_2_2_2_2,6_6_6_4_2,0.6341936588287354_0.6662406921386719_1.076680302619934_1.0302302837371826_1.086297631263733_1.0578818321228027_0.6649821400642395_1.022424578666687_1.3783377408981323_1.0375169515609741_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,0.6341936588287354_0.6662406921386719_1.076680302619934_1.1046810150146484_1.0940953493118286,15.894872426986694,4.575891017913818
321_26_29_328_240_245_37_54_358_341_342_71_345_282_78,321_26_28_367_286_312_48_316_317_324_341_342_71_345_282_78,7_7_7_0_2_2_2_2_2_2_2_2_2_2,7_1_1_1_1_1_1_1_1_2_2_2_2_2_2,1.0516592264175415_1.0636862516403198_1.0520002841949463_1.2901396751403809_1.1539783477783203_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.0516592264175415_1.0696499347686768_1.069603681564331_0.6645901203155518_1.0486388206481934_1.0847073793411255_1.0692849159240723_1.0347977876663208_0.6621355414390564_1.1744678020477295_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,15.167437613010406,14.994633555412292
354_414_416_91_88_221_382_383_274_308_332_408_419_75_78,354_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415_422_413_414_415,3_2_4_4_4_2_2_4_4_4_6_6_4_2,3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6_0_2_3_6,0.672016978263855_1.1093738079071045_0.6714098453521729_1.0252572298049927_1.0881547927856445_1.0585073232650757_1.151936411857605_1.1024055480957031_0.652222216129303_0.6528245806694031_0.6761327385902405_1.076680302619934_1.1046810150146484_1.0940953493118286,0.6720186471939087_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733_0.7025092244148254_1.1581296920776367_0.671158492565155_0.9774001836776733,13.135698139667511,43.75978994369507
403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,3_2_2_2_2_2_2_2_2_2_2_2_2_2,3_2_2_2_2_2_2_2_2_2_2_2_2_2,1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,14.60300999879837,14.60300999879837
427_391_350_237_305_349_290_365_404_194_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,427_391_351_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78,5_7_7_7_5_5_5_7_1_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,5_5_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2_2_2_2_2,1.0883861780166626_1.1702616214752197_1.0572125911712646_1.3394322395324707_1.0128188133239746_1.0781924724578857_1.0865087509155273_0.6600162982940674_1.0366880893707275_1.0802929401397705_1.0365537405014038_0.6648951768875122_1.052115797996521_0.6719933748245239_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,1.0883861780166626_1.0651806592941284_0.707526445388794_1.0356109142303467_1.0525983572006226_0.6583690643310547_1.0476547479629517_1.0675299167633057_1.075810194015503_0.6759614944458008_1.0852527618408203_1.142481803894043_1.0840708017349243_1.149911642074585_1.0819047689437866_1.1749882698059082_1.0823023319244385_1.084087610244751_1.1423275470733643_0.6792171597480774_1.0771636962890625,32.43261116743088,21.25833636522293
124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_344_270_273_386_262_265_334_95_275_216_90,124_11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_0_0_2_2_1_0_0_0_0_0_6,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,1.0295945405960083_0.6663125157356262_0.6664696335792542_1.0698845386505127_0.6657370328903198_1.0092713832855225_1.0709000825881958_0.6645845174789429_1.0489147901535034_1.0839557647705078_1.0658413171768188_1.0350006818771362_0.6617304682731628_1.186204195022583_1.082306146621704_1.084768295288086_0.9932769536972046_1.0614489316940308_1.0988168716430664_0.675431489944458_1.4009854793548584_0.6385005116462708_1.0411136150360107_1.052135705947876_1.0182688236236572_1.0548173189163208_0.6629924774169922,1.0295945405960083_0.6663125157356262_0.6664696335792542_1.0698845386505127_0.6657370328903198_1.0092713832855225_1.0709000825881958_0.6645845174789429_1.0489147901535034_1.0839557647705078_1.0658413171768188_1.0350006818771362_0.6617304682731628_1.0227949619293213_1.0335437059402466_1.0887101888656616_1.0706760883331299_0.6720238327980042_1.1445155143737793_0.675431489944458_1.4009854793548584_0.6385005116462708_1.0411136150360107_1.052135705947876_1.0182688236236572_1.0548173189163208_0.6629924774169922,25.78926408290863,25.3147069811821
125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,125_127_61_325_28_367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,0.6664696335792542_1.0698845386505127_0.6657370328903198_1.0092713832855225_1.0709000825881958_0.6645845174789429_1.0489147901535034_1.0839557647705078_1.0658413171768188_1.0350006818771362_0.6617304682731628_1.0227949619293213_1.0335437059402466_1.0887101888656616_1.0706760883331299_0.6720238327980042_1.1445155143737793_0.675431489944458_1.4009854793548584_0.6385005116462708_1.0411136150360107_1.052135705947876_1.0182688236236572_1.0548173189163208_0.6629924774169922,0.6664696335792542_1.0698845386505127_0.6657370328903198_1.0092713832855225_1.0709000825881958_0.6645845174789429_1.0489147901535034_1.0839557647705078_1.0658413171768188_1.0350006818771362_0.6617304682731628_1.0227949619293213_1.0335437059402466_1.0887101888656616_1.0706760883331299_0.6720238327980042_1.1445155143737793_0.675431489944458_1.4009854793548584_0.6385005116462708_1.0411136150360107_1.052135705947876_1.0182688236236572_1.0548173189163208_0.6629924774169922,23.618799924850464,23.618799924850464
